person_id,first_name,last_name,display_first_last,display_last_comma_first,display_fi_last,player_slug,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,position,rosterstatus,games_played_current_season_flag,team_id,team_name,team_abbreviation,team_code,team_city,playercode,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag
45,George,McCloud,George McCloud,"McCloud, George",G. McCloud,george-mccloud,1967-05-27 00:00:00,Florida State,USA,Florida State/USA,6-8,230,13.0,21,Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,george_mccloud,1989.0,2002.0,N,Y,Y,1989,1,7,N
1630644,Mac,McClung,Mac McClung,"McClung, Mac",M. McClung,mac-mcclung,1999-01-06 00:00:00,Texas Tech,USA,Texas Tech/USA,6-2,185,1.0,9,Guard,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,mac_mcclung,2021.0,2022.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
77513,John,McConathy,John McConathy,"McConathy, John",J. McConathy,john-mcconathy,1930-04-09 00:00:00,Northwestern State,USA,Northwestern State/USA,6-5,195,1.0,15,Forward,Inactive,N,1610612737,Hawks,MIH,hawks,Milwaukee,HISTADD_john_mcconathy,1951.0,1951.0,N,Y,Y,1951,1,5,N
77517,Paul,McCracken,Paul McCracken,"McCracken, Paul",P. McCracken,paul-mccracken,1950-09-11 00:00:00,California State-Northridge,USA,California State-Northridge/USA,6-4,180,3.0,7,Guard,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,HISTADD_paul_mccracken,1972.0,1976.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1622,Rodney,McCray,Rodney McCray,"McCray, Rodney",R. McCray,rodney-mccray,1961-08-29 00:00:00,Louisville,USA,Louisville/USA,6-8,220,10.0,22,Forward,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,rodney_mccray,1983.0,1992.0,N,Y,Y,1983,1,3,N
1628571,Erik,McCree,Erik McCree,"McCree, Erik",E. McCree,erik-mccree,1993-12-20 00:00:00,Louisiana Tech,USA,Louisiana Tech/USA,6-8,225,1.0,21,Forward,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,erik_mccree,2017.0,2017.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
77520,John,McCullough,John McCullough,"McCullough, John",J. McCullough,john-mccullough,1956-10-05 00:00:00,Oklahoma,USA,Oklahoma/USA,6-4,190,1.0,8,Guard,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,HISTADD_john_mccullough,1981.0,1981.0,N,Y,Y,1979,4,85,N
1629667,Jalen,McDaniels,Jalen McDaniels,"McDaniels, Jalen",J. McDaniels,jalen-mcdaniels,1998-01-31 00:00:00,San Diego State,USA,San Diego State/USA,6-9,205,3.0,7,Forward-Center,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,jalen_mcdaniels,2019.0,2022.0,Y,Y,Y,2019,2,52,N
77523,Jim,McDaniels,Jim McDaniels,"McDaniels, Jim",J. McDaniels,jim-mcdaniels,1948-04-02 00:00:00,Western Kentucky,USA,Western Kentucky/USA,6-11,228,5.0,44,Center,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_jim_mcdaniels,1971.0,1977.0,N,Y,Y,1971,2,23,N
1630253,Sean,McDermott,Sean McDermott,"McDermott, Sean",S. McDermott,sean-mcdermott,1996-11-03 00:00:00,Butler,USA,Butler/USA,6-6,195,2.0,30,Forward,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,sean_mcdermott,2020.0,2020.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
77524,Ben,McDonald,Ben McDonald,"McDonald, Ben",B. McDonald,ben-mcdonald,1962-07-20 00:00:00,California-Irvine,USA,California-Irvine/USA,6-8,210,4.0,30,Forward,Inactive,N,1610612744,Warriors,GOS,warriors,Golden State,HISTADD_ben_mcdonald,1985.0,1988.0,N,Y,Y,1984,3,50,N
77525,Glenn,McDonald,Glenn McDonald,"McDonald, Glenn",G. McDonald,glenn-mcdonald,1952-03-18 00:00:00,Long Beach State,USA,Long Beach State/USA,6-6,190,3.0,13,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_glenn_mcdonald,1974.0,1976.0,N,Y,Y,1974,1,17,N
77527,Hank,McDowell,Hank McDowell,"McDowell, Hank",H. McDowell,hank-mcdowell,1959-11-13 00:00:00,Memphis,USA,Memphis/USA,6-9,215,6.0,41,Forward,Inactive,N,1610612746,Clippers,SDC,clippers,San Diego,HISTADD_hank_mcdowell,1981.0,1986.0,N,Y,Y,1981,5,102,N
686,Antonio,McDyess,Antonio McDyess,"McDyess, Antonio",A. McDyess,antonio-mcdyess,1974-09-07 00:00:00,Alabama,USA,Alabama/USA,6-9,245,16.0,34,Forward-Center,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,antonio_mcdyess,1995.0,2010.0,N,Y,Y,1995,1,2,N
200829,Ivan,McFarlin,Ivan McFarlin,"McFarlin, Ivan",I. McFarlin,ivan-mcfarlin,1982-04-26 00:00:00,Oklahoma State,USA,Oklahoma State/USA,6-7,229,1.0,,Forward,Inactive,N,0,,,,,ivan_mcfarlin,2006.0,2006.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
77529,Mel,McGaha,Mel McGaha,"McGaha, Mel",M. McGaha,mel-mcgaha,1926-09-26 00:00:00,Arkansas,USA,Arkansas/USA,6-1,190,1.0,8,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_mel_mcgaha,1948.0,1948.0,N,Y,Y,1948,,,N
203956,Mitch,McGary,Mitch McGary,"McGary, Mitch",M. McGary,mitch-mcgary,1992-06-06 00:00:00,Michigan,USA,Michigan/USA,6-10,255,3.0,33,Forward,Inactive,N,1610612760,Thunder,OKC,thunder,Oklahoma City,mitch_mcgary,2014.0,2015.0,Y,Y,Y,2014,1,21,N
77530,Mike,McGee,Mike McGee,"McGee, Mike",M. McGee,mike-mcgee,1959-07-29 00:00:00,Michigan,USA,Michigan/USA,6-5,190,9.0,40,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_mike_mcgee,1981.0,1989.0,N,Y,Y,1981,1,19,N
77531,Bill,McGill,Bill McGill,"McGill, Bill",B. McGill,bill-mcgill,1939-09-16 00:00:00,Utah,USA,Utah/USA,6-9,225,3.0,40,Center,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_thehill_mcgill,1962.0,1964.0,N,Y,Y,1962,1,1,N
77533,Jon,McGlocklin,Jon McGlocklin,"McGlocklin, Jon",J. McGlocklin,jon-mcglocklin,1943-06-10 00:00:00,Indiana,USA,Indiana/USA,6-5,205,11.0,14,Guard,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_jon_mcglocklin,1965.0,1975.0,N,Y,Y,1965,3,24,N
1503,Tracy,McGrady,Tracy McGrady,"McGrady, Tracy",T. McGrady,tracy-mcgrady,1979-05-24 00:00:00,Mount Zion Christian Academy (NC),USA,Mount Zion Christian Academy (NC)/USA,6-8,225,17.0,1,Guard-Forward,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,tracy_mcgrady,1997.0,2012.0,N,Y,Y,1997,1,9,N
77534,Gil,McGregor,Gil McGregor,"McGregor, Gil",G. McGregor,gil-mcgregor,1949-06-14 00:00:00,Wake Forest,USA,Wake Forest/USA,6-8,240,1.0,25,Forward,Inactive,N,1610612758,Royals,CIN,kings,Cincinnati,HISTADD_gil_mcgregor,1971.0,1971.0,N,Y,Y,1971,6,89,N
77537,Dick,McGuire,Dick McGuire,"McGuire, Dick",D. McGuire,dick-mcguire,1926-01-25 00:00:00,St. John's,USA,St. John's/USA,6-0,180,11.0,15,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_dick_mcguire,1949.0,1959.0,N,Y,Y,1949,1,7,N
29,Jim,McIlvaine,Jim McIlvaine,"McIlvaine, Jim",J. McIlvaine,jim-mcilvaine,1972-07-30 00:00:00,Marquette,USA,Marquette/USA,,,7.0,,Center,Inactive,N,0,,,,,jim_mcilvaine,1994.0,2000.0,N,Y,Y,1994,2,32,N
976,Jeff,McInnis,Jeff McInnis,"McInnis, Jeff",J. McInnis,jeff-mcinnis,1974-10-22 00:00:00,North Carolina,USA,North Carolina/USA,6-4,190,11.0,,Guard,Inactive,N,0,,,,,jeff_mcinnis,1996.0,2007.0,N,Y,Y,1996,2,37,N
77541,Kevin,McKenna,Kevin McKenna,"McKenna, Kevin",K. McKenna,kevin-mckenna,1959-01-08 00:00:00,Creighton,USA,Creighton/USA,6-5,195,6.0,12,Forward,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,HISTADD_kevin_mckenna,1981.0,1987.0,N,Y,Y,1981,4,88,N
77542,Forrest,McKenzie,Forrest McKenzie,"McKenzie, Forrest",F. McKenzie,forrest-mckenzie,1963-02-16 00:00:00,Loyola-Marymount,USA,Loyola-Marymount/USA,6-7,200,1.0,7,Forward,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,HISTADD_forrest_mckenzie,1986.0,1986.0,N,Y,Y,1986,3,48,N
77543,Stan,McKenzie,Stan McKenzie,"McKenzie, Stan",S. McKenzie,stan-mckenzie,1944-10-06 00:00:00,New York University,USA,New York University/USA,6-5,195,7.0,40,Forward,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_stan_mckenzie,1967.0,1973.0,N,Y,Y,1966,11,94,N
365,Derrick,McKey,Derrick McKey,"McKey, Derrick",D. McKey,derrick-mckey,1966-10-10 00:00:00,Alabama,USA,Alabama/USA,6-10,241,15.0,9,Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,derrick_mckey,1987.0,2001.0,N,Y,Y,1987,1,9,N
243,Aaron,McKie,Aaron McKie,"McKie, Aaron",A. McKie,aaron-mckie,1972-10-02 00:00:00,Temple,USA,Temple/USA,6-5,209,14.0,2,Guard,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,aaron_mckie,1994.0,2006.0,N,Y,Y,1994,1,17,N
77547,Billy,McKinney,Billy McKinney,"McKinney, Billy",B. McKinney,billy-mckinney,1955-06-05 00:00:00,Northwestern,USA,Northwestern/USA,6-0,160,7.0,,Guard,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,HISTADD_billy_mckinney,1978.0,1985.0,N,Y,Y,1977,6,115,N
1630605,JaQuori,McLaughlin,JaQuori McLaughlin,"McLaughlin, JaQuori",J. McLaughlin,jaquori-mclaughlin,1998-01-29 00:00:00,California-Santa Barbara,USA,California-Santa Barbara/USA,6-4,190,1.0,,Guard,Inactive,N,0,,,,,jaquori_mclaughlin,2021.0,2021.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
77548,Mccoy,McLemore,Mccoy McLemore,"McLemore, Mccoy",M. McLemore,mccoy-mclemore,1942-04-03 00:00:00,Drake,USA,Drake/USA,6-7,230,8.0,18,Forward,Inactive,N,1610612744,Warriors,SFW,warriors,San Francisco,HISTADD_mccoy_mclemore,1964.0,1971.0,N,Y,Y,1964,3,23,N
77551,Jack,McMahon,Jack McMahon,"McMahon, Jack",J. McMahon,jack-mcmahon,1928-12-03 00:00:00,St. John's,USA,St. John's/USA,6-1,185,8.0,21,Guard,Inactive,N,1610612737,Hawks,STL,hawks,St. Louis,HISTADD_jack_mcmahon,1952.0,1959.0,N,Y,Y,1952,,,N
203,Nate,McMillan,Nate McMillan,"McMillan, Nate",N. McMillan,nate-mcmillan,1964-08-03 00:00:00,North Carolina State,USA,North Carolina State/USA,6-5,210,12.0,10,Guard-Forward,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,nate_mcmillan,1986.0,1997.0,N,Y,Y,1986,2,30,N
77553,Tom,McMillen,Tom McMillen,"McMillen, Tom",T. McMillen,tom-mcmillen,1952-05-26 00:00:00,Maryland,USA,Maryland/USA,6-11,215,11.0,54,Forward,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,HISTADD_tom_mcmillen,1975.0,1985.0,N,Y,Y,1974,1,9,N
77556,Mal,McMullan,Mal McMullan,"McMullan, Mal",M. McMullan,mal-mcmullan,1927-08-23 00:00:00,Xavier,USA,Xavier/USA,,,2.0,,,Inactive,N,1610610030,Olympians,INO,olympians,Indianapolis,HISTADD_mal_mcmullan,1949.0,1950.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
77557,Chet,McNabb,Chet McNabb,"McNabb, Chet",C. McNabb,chet-mcnabb,1905-04-04 00:00:00,Arizona State,USA,Arizona State/USA,,,1.0,,,Inactive,N,1610610024,Bullets,BAL,bullets,Baltimore,HISTADD_chet_mcnabb,1947.0,1947.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
77558,Mark,McNamara,Mark McNamara,"McNamara, Mark",M. McNamara,mark-mcnamara,1959-06-08 00:00:00,California,USA,California/USA,6-11,235,8.0,31,Center,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,HISTADD_mark_mcnamara,1982.0,1990.0,N,Y,Y,1982,1,22,N
202077,Jerel,McNeal,Jerel McNeal,"McNeal, Jerel",J. McNeal,jerel-mcneal,1987-06-01 00:00:00,Marquette,USA,Marquette/USA,6-3,200,3.0,8,Guard,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,jerel_mcneal,2012.0,2014.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
77560,Chris,McNealy,Chris McNealy,"McNealy, Chris",C. McNealy,chris-mcnealy,1961-07-15 00:00:00,San Jose State,USA,San Jose State/USA,6-7,210,3.0,14,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_chris_mcnealy,1985.0,1987.0,N,Y,Y,1983,2,38,N
77562,Bob,McNeill,Bob McNeill,"McNeill, Bob",B. McNeill,bob-mcneill,1938-10-22 00:00:00,St. Joseph's (PA),USA,St. Joseph's (PA)/USA,6-1,170,2.0,52,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_bob_mcneill,1960.0,1961.0,N,Y,Y,1960,3,19,N
77563,Carl,McNulty,Carl McNulty,"McNulty, Carl",C. McNulty,carl-mcnulty,1930-02-14 00:00:00,Purdue,USA,Purdue/USA,6-3,185,1.0,6,Guard,Inactive,N,1610612737,Hawks,MIH,hawks,Milwaukee,HISTADD_carl_mcnulty,1954.0,1954.0,N,Y,Y,1952,,,N
2101,Paul,McPherson,Paul McPherson,"McPherson, Paul",P. McPherson,paul-mcpherson,1978-07-03 00:00:00,DePaul,USA,DePaul/USA,6-4,210,1.0,23,Guard,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,paul_mcpherson,2000.0,2000.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
77565,Cozell,McQueen,Cozell McQueen,"McQueen, Cozell",C. McQueen,cozell-mcqueen,1962-01-18 00:00:00,North Carolina State,USA,North Carolina State/USA,6-11,235,1.0,40,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_cozell_mcqueen,1986.0,1986.0,N,Y,Y,1985,4,91,N
77567,Eric,McWilliams,Eric McWilliams,"McWilliams, Eric",E. McWilliams,eric-mcwilliams,1950-04-18 00:00:00,Long Beach State,USA,Long Beach State/USA,6-8,200,1.0,22,Forward,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,HISTADD_eric_mcwilliams,1972.0,1972.0,N,Y,Y,1972,3,37,N
77568,George,Mearns,George Mearns,"Mearns, George",G. Mearns,george-mearns,1922-04-18 00:00:00,Rhode Island,USA,Rhode Island/USA,6-3,175,2.0,,Forward,Inactive,N,1610610032,Steamrollers,PRO,steamrollers,Providence,HISTADD_george_mearns,1946.0,1947.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
201975,Jodie,Meeks,Jodie Meeks,"Meeks, Jodie",J. Meeks,jodie-meeks,1987-08-21 00:00:00,Kentucky,USA,Kentucky/USA,6-4,210,11.0,20,Guard,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,jodie_meeks,2009.0,2018.0,Y,Y,Y,2009,2,41,N
77572,Dick,Mehen,Dick Mehen,"Mehen, Dick",D. Mehen,dick-mehen,1922-05-20 00:00:00,Tennessee,USA,Tennessee/USA,6-5,195,3.0,17,Forward,Inactive,N,1610612765,Pistons,FTW,pistons,Ft. Wayne Zollner,HISTADD_dick_mehen,1949.0,1951.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
203539,Gal,Mekel,Gal Mekel,"Mekel, Gal",G. Mekel,gal-mekel,1988-03-04 00:00:00,Wichita State,Israel,Wichita State/Israel,6-3,191,2.0,,Guard,Inactive,N,0,,,,,gal_mekel,2013.0,2014.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
203097,Fab,Melo,Fab Melo,"Melo, Fab",F. Melo,fab-melo,1990-06-20 00:00:00,Syracuse,Brazil,Syracuse/Brazil,7-0,255,2.0,13,Center,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,fab_melo,2012.0,2012.0,Y,Y,Y,2012,1,22,N
1629001,De'Anthony,Melton,De'Anthony Melton,"Melton, De'Anthony",D. Melton,deanthony-melton,1998-05-28 00:00:00,Southern California,USA,Southern California/USA,6-2,200,4.0,8,Guard,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,deanthony_melton,2018.0,2022.0,Y,Y,Y,2018,2,46,N
77580,John,Mengelt,John Mengelt,"Mengelt, John",J. Mengelt,john-mengelt,1949-10-16 00:00:00,Auburn,USA,Auburn/USA,6-2,195,10.0,15,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_crash_mengelt,1971.0,1980.0,N,Y,Y,1971,2,21,N
77582,Joe,Meriweather,Joe Meriweather,"Meriweather, Joe",J. Meriweather,joe-meriweather,1953-10-26 00:00:00,Southern Illinois,USA,Southern Illinois/USA,6-10,215,10.0,50,Center,Inactive,N,1610612758,Kings,KCK,kings,Kansas City,HISTADD_joe_meriweather,1975.0,1984.0,N,Y,Y,1975,1,11,N
77583,Porter,Meriwether,Porter Meriwether,"Meriwether, Porter",P. Meriwether,porter-meriwether,1940-03-16 00:00:00,Tennessee State,USA,Tennessee State/USA,6-2,180,1.0,14,Guard,Inactive,N,1610612755,Nationals,PHI,sixers,Syracuse,HISTADD_porter_meriwether,1962.0,1962.0,N,Y,Y,1962,3,21,N
684,Loren,Meyer,Loren Meyer,"Meyer, Loren",L. Meyer,loren-meyer,1972-12-30 00:00:00,Iowa State,USA,Iowa State/USA,6-10,260,3.0,34,Center-Forward,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,loren_meyer,1995.0,1998.0,N,Y,Y,1995,1,24,N
77588,Larry,Micheaux,Larry Micheaux,"Micheaux, Larry",L. Micheaux,larry-micheaux,1960-03-24 00:00:00,Houston,USA,Houston/USA,6-9,220,2.0,40,Forward,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,HISTADD_larry_micheaux,1983.0,1984.0,N,Y,Y,1983,2,29,N
1626175,Jordan,Mickey,Jordan Mickey,"Mickey, Jordan",J. Mickey,jordan-mickey,1994-07-09 00:00:00,Louisiana State,USA,Louisiana State/USA,6-8,235,4.0,25,Center-Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,jordan_mickey,2015.0,2017.0,Y,Y,Y,2015,2,33,N
203114,Khris,Middleton,Khris Middleton,"Middleton, Khris",K. Middleton,khris-middleton,1991-08-12 00:00:00,Texas A&M,USA,Texas A&M/USA,6-7,222,10.0,22,Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,khris_middleton,2012.0,2022.0,Y,Y,Y,2012,2,39,N
2036,Chris,Mihm,Chris Mihm,"Mihm, Chris",C. Mihm,chris-mihm,1979-07-16 00:00:00,Texas-Austin,USA,Texas-Austin/USA,7-0,265,9.0,4,Center,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,chris_mihm,2000.0,2008.0,N,Y,Y,2000,1,7,N
1628450,Eric,Mika,Eric Mika,"Mika, Eric",E. Mika,eric-mika,1995-01-05 00:00:00,Brigham Young,USA,Brigham Young/USA,6-10,233,1.0,,Center-Forward,Inactive,N,0,,,,,eric_mika,2019.0,2019.0,Y,Y,Y,2017,,,N
77590,Ed,Mikan,Ed Mikan,"Mikan, Ed",E. Mikan,ed-mikan,1925-10-20 00:00:00,DePaul,USA,DePaul/USA,6-8,230,6.0,15,Center,Inactive,N,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_ed_mikan,1948.0,1953.0,N,Y,Y,1948,1,5,N
600012,George,Mikan,George Mikan,"Mikan, George",G. Mikan,george-mikan,1924-06-18 00:00:00,DePaul,USA,DePaul/USA,6-10,245,7.0,99,Center,Inactive,N,1610612747,Lakers,MNL,lakers,Minneapolis,HISTADD_george_mikan,1948.0,1955.0,N,Y,Y,Undrafted,Undrafted,Undrafted,Y
77591,Larry,Mikan,Larry Mikan,"Mikan, Larry",L. Mikan,larry-mikan,1948-04-08 00:00:00,Minnesota,USA,Minnesota/USA,6-7,210,1.0,30,Forward,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADD_larry_mikan,1970.0,1970.0,N,Y,Y,1970,4,64,N
2032,Darius,Miles,Darius Miles,"Miles, Darius",D. Miles,darius-miles,1981-10-09 00:00:00,East St. Louis HS (IL),USA,East St. Louis HS (IL)/USA,6-9,235,8.0,3,Forward,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,darius_miles,2000.0,2008.0,N,Y,Y,2000,1,3,N
77596,Eddie,Miles,Eddie Miles,"Miles, Eddie",E. Miles,eddie-miles,1940-07-05 00:00:00,Seattle,USA,Seattle/USA,6-4,195,9.0,42,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_eddie_miles,1963.0,1971.0,N,Y,Y,1963,1,4,N
1527,Marko,Milic,Marko Milic,"Milic, Marko",M. Milic,marko-milic,1977-05-05 00:00:00,                                   ,Slovenia,Union Olimpija/Slovenia,6-6,235,1.0,,Guard,Inactive,N,0,,,,,marko_milic,1997.0,1998.0,N,Y,Y,1997,2,33,N
2545,Darko,Milicic,Darko Milicic,"Milicic, Darko",D. Milicic,darko-milicic,1985-06-20 00:00:00,Hemoform,Serbia,Hemoform/Serbia,7-0,275,10.0,,Center,Inactive,N,0,,,,,darko_milicic,2003.0,2012.0,N,Y,Y,2003,1,2,N
77598,Nat,Militzok,Nat Militzok,"Militzok, Nat",N. Militzok,nat-militzok,1923-05-03 00:00:00,Cornell,USA,Cornell/USA,6-3,195,1.0,,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_nat_militzok,1946.0,1946.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
292,Anthony,Miller,Anthony Miller,"Miller, Anthony",A. Miller,anthony-miller,1971-10-22 00:00:00,Michigan State,USA,Michigan State/USA,6-9,255,8.0,,Forward,Inactive,N,0,,,,,anthony_miller,1994.0,2004.0,N,Y,Y,1994,2,39,N
77605,Bill,Miller,Bill Miller,"Miller, Bill",B. Miller,bill-miller,1924-11-24 00:00:00,North Carolina,USA,North Carolina/USA,6-3,190,1.0,,Forward,Inactive,N,1610610025,Stags,CHS,stags,Chicago,HISTADD_bill_miller,1948.0,1948.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
77603,Bob,Miller,Bob Miller,"Miller, Bob",B. Miller,bob-miller,1956-07-09 00:00:00,Cincinnati,USA,Cincinnati/USA,6-10,230,1.0,41,Forward,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,HISTADD_bob_miller,1983.0,1983.0,N,Y,Y,1978,4,85,N
203121,Darius,Miller,Darius Miller,"Miller, Darius",D. Miller,darius-miller,1990-03-21 00:00:00,Kentucky,USA,Kentucky/USA,6-6,225,6.0,,Forward,Inactive,N,0,,,,,darius_miller,2012.0,2020.0,Y,Y,Y,2012,2,46,N
1630627,Isaiah,Miller,Isaiah Miller,"Miller, Isaiah",I. Miller,isaiah-miller,1997-11-09 00:00:00,North Carolina-Greensboro,USA,North Carolina-Greensboro/USA,,,0.0,,,Inactive,Y,0,,,,,isaiah_miller,,,Y,N,Y,Undrafted,Undrafted,Undrafted,N
932,Oliver,Miller,Oliver Miller,"Miller, Oliver",O. Miller,oliver-miller,1970-04-06 00:00:00,Arkansas,USA,Arkansas/USA,6-9,315,10.0,3,Center,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,oliver_miller,1992.0,2003.0,N,Y,Y,1992,1,22,N
77604,Walt,Miller,Walt Miller,"Miller, Walt",W. Miller,walt-miller,1915-07-30 00:00:00,Duquesne,USA,Duquesne/USA,6-2,190,1.0,,Forward,Inactive,N,1610610031,Ironmen,PIT,ironmen,Pittsburgh,HISTADD_walt_miller,1946.0,1946.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
168,Chris,Mills,Chris Mills,"Mills, Chris",C. Mills,chris-mills,1970-01-25 00:00:00,Arizona,USA,Arizona/USA,6-7,220,11.0,34,Forward,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,chris_mills,1993.0,2002.0,N,Y,Y,1993,1,22,N
201988,Patty,Mills,Patty Mills,"Mills, Patty",P. Mills,patty-mills,1988-08-11 00:00:00,St. Mary's,Australia,St. Mary's/Australia,6-0,180,13.0,8,Guard,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,patty_mills,2009.0,2022.0,Y,Y,Y,2009,2,55,N
371,Terry,Mills,Terry Mills,"Mills, Terry",T. Mills,terry-mills,1967-12-21 00:00:00,Michigan,USA,Michigan/USA,,,11.0,,Forward,Inactive,N,0,,,,,terry_mills,1990.0,2000.0,N,Y,Y,1990,1,16,N
114,Harold,Miner,Harold Miner,"Miner, Harold",H. Miner,harold-miner,1971-05-05 00:00:00,Southern California,USA,Southern California/USA,6-5,210,4.0,4,Guard,Inactive,N,1610612748,Heat,MIA,heat,Miami,harold_miner,1992.0,1995.0,N,Y,Y,1992,1,12,N
77610,Dave,Minor,Dave Minor,"Minor, Dave",D. Minor,dave-minor,1922-02-23 00:00:00,UCLA,USA,UCLA/USA,6-2,185,2.0,8,Guard,Inactive,N,1610612737,Hawks,MIH,hawks,Milwaukee,HISTADD_dave_minor,1951.0,1952.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1631169,Josh,Minott,Josh Minott,"Minott, Josh",J. Minott,josh-minott,2002-11-25 00:00:00,Memphis,USA,Memphis/USA,6-8,205,0.0,8,Forward,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,josh_minott,2022.0,2022.0,Y,Y,Y,2022,2,45,N
202703,Nikola,Mirotic,Nikola Mirotic,"Mirotic, Nikola",N. Mirotic,nikola-mirotic,1991-02-11 00:00:00,Real Madrid,Montenegro,Real Madrid/Montenegro,6-10,250,6.0,41,Forward,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,nikola_mirotic,2014.0,2018.0,N,Y,Y,2011,1,23,N
1630558,Davion,Mitchell,Davion Mitchell,"Mitchell, Davion",D. Mitchell,davion-mitchell,1998-09-05 00:00:00,Baylor,USA,Baylor/USA,6-0,202,1.0,15,Guard,Active,Y,1610612758,Kings,SAC,kings,Sacramento,davion_mitchell,2021.0,2022.0,N,Y,Y,2021,1,9,N
203502,Tony,Mitchell,Tony Mitchell,"Mitchell, Tony",T. Mitchell,tony-mitchell,1992-04-07 00:00:00,North Texas,USA,North Texas/USA,,,3.0,,,Inactive,N,0,,,,,tony_mitchell,2013.0,2016.0,Y,Y,Y,2013,2,37,N
