game_id,official_id,first_name,last_name,jersey_num
0021001069,1198,Scott,Wall,31
0021001069,1179,Rodney,Mott,71
0021001076,1192,Bennett,Salvatore,15
0021001076,2148,Mark,Ayotte,56
0021001076,1188,Leroy,Richardson,20
0021001073,2714,David,Guthrie,16
0021001073,1662,Bill,Kennedy,55
0021001073,201245,Marat,Kogut,68
0021001082,1152,Dan,Crawford,43
0021001082,2532,Eli,Roe,44
0021001082,101283,Brian,Forte,45
0021001086,1200,Greg,Willard,57
0021001086,1363,Bennie,Adams,47
0021001086,1159,Kevin,Fehr,7
0021001085,1195,Derrick,Stafford,9
0021001085,202007,Nick,Buchert,54
0021001085,2534,Zach,Zarba,33
0021001081,1154,Bob,Delaney,26
0021001081,2715,Eric,Lewis,42
0021001081,202058,James,Williams,60
0021001083,201639,Josh,Tiven,58
0021001083,1147,Mike,Callahan,24
0021001083,1201,Leon,Wood,40
0021001084,1664,Gary,Zielinski,59
0021001084,201246,Kevin,Cutler,34
0021001084,1167,Steve,Javie,29
0021001093,2882,Sean,Wright,65
0021001093,1153,Joe,Crawford,17
0021001093,200834,Mark,Lindsay,53
0021001091,1174,Ken,Mauer,41
0021001091,201246,Kevin,Cutler,34
0021001091,2148,Mark,Ayotte,56
0021001088,201245,Marat,Kogut,68
0021001088,2005,Matt,Boland,46
0021001088,1152,Dan,Crawford,43
0021001087,1662,Bill,Kennedy,55
0021001087,1168,David,Jones,36
0021001087,201640,Kane,Fitzgerald,35
0021001090,200833,Eric,Dalen,75
0021001090,2001,Jason,Phillips,23
0021001090,1199,Tom,Washington,49
0021001089,1179,Rodney,Mott,71
0021001089,1198,Scott,Wall,31
0021001089,1194,Bill,Spooner,22
0021001094,1159,Kevin,Fehr,7
0021001094,1192,Bennett,Salvatore,15
0021001094,1188,Leroy,Richardson,20
0021001092,2714,David,Guthrie,16
0021001092,1204,Derek,Richardson,63
0021001092,1176,Monty,McCutchen,13
0021001095,1146,Tony,Brothers,25
0021001095,1185,Violet,Palmer,12
0021001095,1162,Scott,Foster,48
0021001099,2532,Eli,Roe,44
0021001099,2534,Zach,Zarba,33
0021001099,1195,Derrick,Stafford,9
0021001096,2148,Mark,Ayotte,56
0021001096,2529,Tony,Brown,6
0021001096,1830,Marc,Davis,8
0021000051,1142,Dick,Bavetta,27
0021000051,1201,Leon,Wood,40
0021000051,101284,John,Goble,30
0021001097,1179,Rodney,Mott,71
0021001097,201637,Haywoode,Workman,66
0021001097,2530,Ed,Malloy,14
0021001100,1162,Scott,Foster,48
0021001100,2002,Derrick,Collins,11
0021001100,101283,Brian,Forte,45
0021001098,200832,Curtis,Blair,74
0021001098,2005,Matt,Boland,46
0021001098,1154,Bob,Delaney,26
0021001102,200833,Eric,Dalen,75
0021001102,1164,Ron,Garretson,10
0021001102,101284,John,Goble,30
0021001104,2882,Sean,Wright,65
0021001104,201245,Marat,Kogut,68
0021001104,1153,Joe,Crawford,17
0021001101,1664,Gary,Zielinski,59
0021001101,202058,James,Williams,60
0021001101,2530,Ed,Malloy,14
0021001103,2003,Pat,Fraher,52
0021001103,1193,Michael,Smith,38
0021001103,201639,Josh,Tiven,58
0021001110,1176,Monty,McCutchen,13
0021001110,1199,Tom,Washington,49
0021001110,201638,Brent,Barnaky,70
0021001116,2532,Eli,Roe,44
0021001116,1159,Kevin,Fehr,7
0021001116,1174,Ken,Mauer,41
0021001105,2003,Pat,Fraher,52
0021001105,1192,Bennett,Salvatore,15
0021001105,202007,Nick,Buchert,54
0021001108,1167,Steve,Javie,29
0021001108,1363,Bennie,Adams,47
0021001108,201246,Kevin,Cutler,34
0021001112,1200,Greg,Willard,57
0021001112,2148,Mark,Ayotte,56
0021001112,201640,Kane,Fitzgerald,35
0021001114,1152,Dan,Crawford,43
0021001114,1146,Tony,Brothers,25
0021001114,1185,Violet,Palmer,12
0021001109,2004,Courtney,Kirkland,61
0021001109,1188,Leroy,Richardson,20
0021001109,1168,David,Jones,36
0021001115,1162,Scott,Foster,48
0021001115,2002,Derrick,Collins,11
0021001115,101283,Brian,Forte,45
0021001111,1830,Marc,Davis,8
0021001111,2001,Jason,Phillips,23
0021001111,2529,Tony,Brown,6
0021001113,2715,Eric,Lewis,42
0021001113,1142,Dick,Bavetta,27
0021001113,1198,Scott,Wall,31
0021001107,2714,David,Guthrie,16
0021001107,200834,Mark,Lindsay,53
0021001107,1164,Ron,Garretson,10
0021001106,200832,Curtis,Blair,74
0021001106,1201,Leon,Wood,40
0021001106,1154,Bob,Delaney,26
0021001117,1204,Derek,Richardson,63
0021001117,1147,Mike,Callahan,24
0021001117,2716,Olandis,Poole,50
0021001118,1146,Tony,Brothers,25
0021001118,1152,Dan,Crawford,43
0021001118,1185,Violet,Palmer,12
0021001119,201245,Marat,Kogut,68
0021001119,1153,Joe,Crawford,17
0021001119,2882,Sean,Wright,65
0021001129,1662,Bill,Kennedy,55
0021001129,1664,Gary,Zielinski,59
0021001129,2004,Courtney,Kirkland,61
0021001126,1204,Derek,Richardson,63
0021001126,2714,David,Guthrie,16
0021001126,1164,Ron,Garretson,10
0021001121,1195,Derrick,Stafford,9
0021001121,1363,Bennie,Adams,47
0021001121,201640,Kane,Fitzgerald,35
0021001130,2716,Olandis,Poole,50
0021001130,101283,Brian,Forte,45
0021001130,1147,Mike,Callahan,24
0021001131,1159,Kevin,Fehr,7
0021001131,1174,Ken,Mauer,41
0021001131,2532,Eli,Roe,44
0021001120,2534,Zach,Zarba,33
0021001120,1198,Scott,Wall,31
0021001120,1154,Bob,Delaney,26
0021001132,1179,Rodney,Mott,71
0021001132,201637,Haywoode,Workman,66
0021001132,1194,Bill,Spooner,22
0021001125,1176,Monty,McCutchen,13
0021001125,2001,Jason,Phillips,23
0021001125,2529,Tony,Brown,6
0021001127,2715,Eric,Lewis,42
0021001127,1193,Michael,Smith,38
0021001127,2530,Ed,Malloy,14
0021001124,1830,Marc,Davis,8
0021001124,200833,Eric,Dalen,75
0021001124,1199,Tom,Washington,49
0021001122,1200,Greg,Willard,57
0021001122,2148,Mark,Ayotte,56
0021001122,1188,Leroy,Richardson,20
0021001123,2003,Pat,Fraher,52
0021001123,201639,Josh,Tiven,58
0021001123,101284,John,Goble,30
0021001128,2005,Matt,Boland,46
0021001128,1142,Dick,Bavetta,27
0021001128,2002,Derrick,Collins,11
0021001136,1662,Bill,Kennedy,55
0021001136,1664,Gary,Zielinski,59
0021001136,2004,Courtney,Kirkland,61
0021001137,2882,Sean,Wright,65
0021001137,1153,Joe,Crawford,17
0021001137,201245,Marat,Kogut,68
0021001133,1162,Scott,Foster,48
0021001133,202058,James,Williams,60
0021001133,101284,John,Goble,30
0021001134,1152,Dan,Crawford,43
0021001134,2002,Derrick,Collins,11
0021001134,2005,Matt,Boland,46
0021001135,1146,Tony,Brothers,25
0021001135,1192,Bennett,Salvatore,15
0021001135,201638,Brent,Barnaky,70
0021001147,1176,Monty,McCutchen,13
0021001147,200833,Eric,Dalen,75
0021001147,1199,Tom,Washington,49
0021001142,1154,Bob,Delaney,26
0021001142,1193,Michael,Smith,38
0021001142,200832,Curtis,Blair,74
0021001145,2716,Olandis,Poole,50
0021001145,201246,Kevin,Cutler,34
0021001145,1147,Mike,Callahan,24
0021001144,1830,Marc,Davis,8
0021001144,2001,Jason,Phillips,23
0021001144,200834,Mark,Lindsay,53
0021001139,1201,Leon,Wood,40
0021001139,1164,Ron,Garretson,10
0021001139,2529,Tony,Brown,6
0021001148,2532,Eli,Roe,44
0021001148,1174,Ken,Mauer,41
0021001148,1159,Kevin,Fehr,7
0021001143,1168,David,Jones,36
0021001143,201638,Brent,Barnaky,70
0021001143,1195,Derrick,Stafford,9
0021001140,2003,Pat,Fraher,52
0021001140,1200,Greg,Willard,57
0021001140,1204,Derek,Richardson,63
0021001141,2715,Eric,Lewis,42
0021001141,1142,Dick,Bavetta,27
0021001141,1198,Scott,Wall,31
0021001138,1363,Bennie,Adams,47
0021001138,201640,Kane,Fitzgerald,35
0021001138,1167,Steve,Javie,29
0021001146,201637,Haywoode,Workman,66
0021001146,1179,Rodney,Mott,71
0021001146,1194,Bill,Spooner,22
0021001152,1142,Dick,Bavetta,27
0021001152,2715,Eric,Lewis,42
0021001152,200832,Curtis,Blair,74
0021001157,101284,John,Goble,30
0021001157,1146,Tony,Brothers,25
0021001157,1185,Violet,Palmer,12
0021001156,1179,Rodney,Mott,71
0021001156,2716,Olandis,Poole,50
0021001156,1152,Dan,Crawford,43
0021001158,2001,Jason,Phillips,23
0021001158,1201,Leon,Wood,40
0021001158,200833,Eric,Dalen,75
0021001151,1662,Bill,Kennedy,55
0021001151,2003,Pat,Fraher,52
0021001151,201638,Brent,Barnaky,70
0021001149,1162,Scott,Foster,48
0021001149,2882,Sean,Wright,65
0021001149,1204,Derek,Richardson,63
0021001161,1664,Gary,Zielinski,59
0021001161,2532,Eli,Roe,44
0021001161,1174,Ken,Mauer,41
0021001150,200834,Mark,Lindsay,53
0021001150,2714,David,Guthrie,16
0021001150,1199,Tom,Washington,49
0021001160,201246,Kevin,Cutler,34
0021001160,2529,Tony,Brown,6
0021001160,1153,Joe,Crawford,17
0021001153,201245,Marat,Kogut,68
0021001153,1168,David,Jones,36
0021001153,2004,Courtney,Kirkland,61
0021001154,2005,Matt,Boland,46
0021001154,101283,Brian,Forte,45
0021001154,2530,Ed,Malloy,14
0021001173,1830,Marc,Davis,8
0021001173,2534,Zach,Zarba,33
0021001173,201640,Kane,Fitzgerald,35
0021001165,201639,Josh,Tiven,58
0021001165,1162,Scott,Foster,48
0021001165,1199,Tom,Washington,49
0021001164,1176,Monty,McCutchen,13
0021001164,2001,Jason,Phillips,23
0021001164,201245,Marat,Kogut,68
0021001169,1195,Derrick,Stafford,9
0021001169,202007,Nick,Buchert,54
0021001169,2148,Mark,Ayotte,56
0021001162,1185,Violet,Palmer,12
0021001162,1146,Tony,Brothers,25
0021001162,1192,Bennett,Salvatore,15
0021001166,1147,Mike,Callahan,24
0021001166,101283,Brian,Forte,45
0021001166,2005,Matt,Boland,46
0021001171,1194,Bill,Spooner,22
0021001171,200832,Curtis,Blair,74
0021001171,2715,Eric,Lewis,42
0021001172,1363,Bennie,Adams,47
0021001172,1188,Leroy,Richardson,20
0021001172,1167,Steve,Javie,29
0021001167,2882,Sean,Wright,65
0021001167,202058,James,Williams,60
0021001167,2002,Derrick,Collins,11
0021001168,1159,Kevin,Fehr,7
0021001168,2530,Ed,Malloy,14
0021001168,201637,Haywoode,Workman,66
0021001163,1662,Bill,Kennedy,55
0021001163,1193,Michael,Smith,38
0021001163,201638,Brent,Barnaky,70
0021001170,1198,Scott,Wall,31
0021001170,1152,Dan,Crawford,43
0021001170,1179,Rodney,Mott,71
0021001175,1363,Bennie,Adams,47
0021001175,1204,Derek,Richardson,63
0021001175,1830,Marc,Davis,8
0021001174,2714,David,Guthrie,16
0021001174,1164,Ron,Garretson,10
0021001174,2148,Mark,Ayotte,56
0021001186,2001,Jason,Phillips,23
0021001186,200833,Eric,Dalen,75
0021001186,1195,Derrick,Stafford,9
0021001179,1199,Tom,Washington,49
0021001179,1201,Leon,Wood,40
0021001179,201639,Josh,Tiven,58
0021001180,2002,Derrick,Collins,11
0021001180,202007,Nick,Buchert,54
0021001180,1662,Bill,Kennedy,55
0021001181,1159,Kevin,Fehr,7
0021001181,1146,Tony,Brothers,25
0021001181,2532,Eli,Roe,44
0021001187,1168,David,Jones,36
0021001187,1185,Violet,Palmer,12
0021001187,1192,Bennett,Salvatore,15
0021001184,2882,Sean,Wright,65
0021001184,1188,Leroy,Richardson,20
0021001184,1147,Mike,Callahan,24
0021001185,2715,Eric,Lewis,42
0021001185,1194,Bill,Spooner,22
0021001185,101284,John,Goble,30
0021001178,201245,Marat,Kogut,68
0021001178,1193,Michael,Smith,38
0021001178,1179,Rodney,Mott,71
0021001182,2005,Matt,Boland,46
0021001182,1162,Scott,Foster,48
0021001182,101283,Brian,Forte,45
0021001176,1153,Joe,Crawford,17
0021001176,2003,Pat,Fraher,52
0021001176,200832,Curtis,Blair,74
0021001177,1198,Scott,Wall,31
0021001177,2529,Tony,Brown,6
0021001177,1142,Dick,Bavetta,27
0021001183,2004,Courtney,Kirkland,61
0021001183,2530,Ed,Malloy,14
0021001183,200834,Mark,Lindsay,53
0021001192,200833,Eric,Dalen,75
0021001192,1195,Derrick,Stafford,9
0021001192,1664,Gary,Zielinski,59
0021001188,1174,Ken,Mauer,41
0021001188,201246,Kevin,Cutler,34
0021001188,2714,David,Guthrie,16
0021001189,201638,Brent,Barnaky,70
0021001189,2716,Olandis,Poole,50
0021001189,1200,Greg,Willard,57
0021001190,1164,Ron,Garretson,10
0021001190,2004,Courtney,Kirkland,61
0021001190,201640,Kane,Fitzgerald,35
0021001191,1154,Bob,Delaney,26
0021001191,2148,Mark,Ayotte,56
0021001191,101284,John,Goble,30
0021001198,1188,Leroy,Richardson,20
0021001198,2715,Eric,Lewis,42
0021001198,2530,Ed,Malloy,14
0021001199,101283,Brian,Forte,45
0021001199,1194,Bill,Spooner,22
0021001199,2005,Matt,Boland,46
0021001194,1152,Dan,Crawford,43
0021001194,1193,Michael,Smith,38
0021001194,1146,Tony,Brothers,25
0021001197,1167,Steve,Javie,29
0021001197,1201,Leon,Wood,40
0021001197,1159,Kevin,Fehr,7
0021001196,2534,Zach,Zarba,33
0021001196,200832,Curtis,Blair,74
0021001196,2532,Eli,Roe,44
0021001193,2001,Jason,Phillips,23
0021001193,1147,Mike,Callahan,24
0021001193,2529,Tony,Brown,6
0021001195,1662,Bill,Kennedy,55
0021001195,201246,Kevin,Cutler,34
0021001195,1179,Rodney,Mott,71
0021001200,1363,Bennie,Adams,47
0021001200,1162,Scott,Foster,48
0021001200,1185,Violet,Palmer,12
0021001201,1204,Derek,Richardson,63
0021001201,2003,Pat,Fraher,52
0021001201,1176,Monty,McCutchen,13
0021001212,1168,David,Jones,36
0021001212,202007,Nick,Buchert,54
0021001212,1192,Bennett,Salvatore,15
0021001211,1176,Monty,McCutchen,13
0021001211,2003,Pat,Fraher,52
0021001211,201245,Marat,Kogut,68
0021001204,1174,Ken,Mauer,41
0021001204,2532,Eli,Roe,44
0021001204,2714,David,Guthrie,16
0021001203,2882,Sean,Wright,65
0021001203,201639,Josh,Tiven,58
0021001203,1147,Mike,Callahan,24
0021001206,201638,Brent,Barnaky,70
0021001206,2530,Ed,Malloy,14
0021001206,2715,Eric,Lewis,42
0021001210,1164,Ron,Garretson,10
0021001210,1199,Tom,Washington,49
0021001210,202058,James,Williams,60
0021001209,1154,Bob,Delaney,26
0021001209,1198,Scott,Wall,31
0021001209,101284,John,Goble,30
0021001208,2001,Jason,Phillips,23
0021001208,2716,Olandis,Poole,50
0021001208,1153,Joe,Crawford,17
0021001205,1142,Dick,Bavetta,27
0021001205,2002,Derrick,Collins,11
0021001205,201640,Kane,Fitzgerald,35
0021001202,1195,Derrick,Stafford,9
0021001202,1664,Gary,Zielinski,59
0021001202,1200,Greg,Willard,57
0021001207,1201,Leon,Wood,40
0021001207,200834,Mark,Lindsay,53
0021001207,1830,Marc,Davis,8
0021001213,1152,Dan,Crawford,43
0021001213,1159,Kevin,Fehr,7
0021001213,1146,Tony,Brothers,25
0021001214,1164,Ron,Garretson,10
0021001214,1188,Leroy,Richardson,20
0021001214,1199,Tom,Washington,49
0021001215,1162,Scott,Foster,48
0021001215,1179,Rodney,Mott,71
0021001215,1363,Bennie,Adams,47
0021001218,1830,Marc,Davis,8
0021001218,200833,Eric,Dalen,75
0021001218,2529,Tony,Brown,6
0021001230,1188,Leroy,Richardson,20
0021001230,1662,Bill,Kennedy,55
0021001230,2148,Mark,Ayotte,56
0021001225,2716,Olandis,Poole,50
0021001225,2001,Jason,Phillips,23
0021001225,1153,Joe,Crawford,17
0021001220,1147,Mike,Callahan,24
0021001220,2882,Sean,Wright,65
0021001220,1198,Scott,Wall,31
0021001224,2534,Zach,Zarba,33
0021001224,200834,Mark,Lindsay,53
0021001224,2005,Matt,Boland,46
0021001217,2002,Derrick,Collins,11
0021001217,1152,Dan,Crawford,43
0021001217,1193,Michael,Smith,38
0021001226,2003,Pat,Fraher,52
0021001226,1176,Monty,McCutchen,13
0021001226,201245,Marat,Kogut,68
0021001223,1200,Greg,Willard,57
0021001223,2714,David,Guthrie,16
0021001223,1664,Gary,Zielinski,59
0021001228,202058,James,Williams,60
0021001228,1363,Bennie,Adams,47
0021001228,1162,Scott,Foster,48
0021001229,1168,David,Jones,36
0021001229,1204,Derek,Richardson,63
0021001229,1192,Bennett,Salvatore,15
0021001227,202007,Nick,Buchert,54
0021001227,1194,Bill,Spooner,22
0021001227,1201,Leon,Wood,40
0021001221,1142,Dick,Bavetta,27
0021001221,2715,Eric,Lewis,42
0021001221,201637,Haywoode,Workman,66
0021001219,1154,Bob,Delaney,26
0021001219,101283,Brian,Forte,45
0021001219,101284,John,Goble,30
0021001216,1195,Derrick,Stafford,9
0021001216,201246,Kevin,Cutler,34
0021001216,1167,Steve,Javie,29
0021100001,2534,Zach,Zarba,33
0021100001,201245,Marat,Kogut,68
0021100001,1153,Joe,Crawford,17
0021100004,2002,Derrick,Collins,11
0021100004,1662,Bill,Kennedy,55
0021100004,202007,Nick,Buchert,54
0021100002,1162,Scott,Foster,48
0021100002,1179,Rodney,Mott,71
0021100002,201639,Josh,Tiven,58
0021100005,1201,Leon,Wood,40
0021100005,2148,Mark,Ayotte,56
0021100005,1164,Ron,Garretson,10
0021100010,1188,Leroy,Richardson,20
0021100010,1174,Ken,Mauer,41
0021100010,2004,Courtney,Kirkland,61
0021100015,2148,Mark,Ayotte,56
0021100015,202053,Scott,Twardoski,52
0021100015,1164,Ron,Garretson,10
0021100013,1162,Scott,Foster,48
0021100013,2529,Tony,Brown,6
0021100013,201639,Josh,Tiven,58
0021100006,202026,Karl,Lane,77
0021100006,1148,James,Capers,19
0021100006,1168,David,Jones,36
0021100011,2882,Sean,Wright,65
0021100011,1195,Derrick,Stafford,9
0021100011,202058,James,Williams,60
0021100017,202027,Tre,Maddox,73
0021100017,2715,Eric,Lewis,42
0021100017,2530,Ed,Malloy,14
0021100016,1363,Bennie,Adams,47
0021100016,1664,Gary,Zielinski,59
0021100016,1204,Derek,Richardson,63
0021100009,1176,Monty,McCutchen,13
0021100009,202037,J.T.,Orr,72
0021100009,1185,Violet,Palmer,12
0021100014,2878,Tommy,Nunez Jr.,28
0021100014,1200,Greg,Willard,57
0021100014,1146,Tony,Brothers,25
0021100012,202007,Nick,Buchert,54
0021100012,1662,Bill,Kennedy,55
0021100012,2714,David,Guthrie,16
0021100007,200834,Mark,Lindsay,29
0021100007,2001,Jason,Phillips,23
0021100007,1193,Michael,Smith,38
0021100008,1152,Dan,Crawford,43
0021100008,1198,Scott,Wall,31
0021100008,201640,Kane,Fitzgerald,35
0021100018,1159,Kevin,Fehr,7
0021100018,1194,Bill,Spooner,22
0021100018,2005,Matt,Boland,18
0021100019,1152,Dan,Crawford,43
0021100019,1142,Dick,Bavetta,27
0021100019,2716,Olandis,Poole,50
0021100021,2530,Ed,Malloy,14
0021100021,2715,Eric,Lewis,42
0021100021,200832,Curtis,Blair,74
0021100020,200833,Eric,Dalen,75
0021100020,2003,Pat,Fraher,26
0021100020,1176,Monty,McCutchen,13
0021100022,101283,Brian,Forte,45
0021100022,101284,John,Goble,30
0021100022,1199,Tom,Washington,49
0021100029,1179,Rodney,Mott,71
0021100029,202007,Nick,Buchert,54
0021100029,1662,Bill,Kennedy,55
0021100026,1195,Derrick,Stafford,9
0021100026,1193,Michael,Smith,38
0021100026,201638,Brent,Barnaky,70
0021100031,101283,Brian,Forte,45
0021100031,1199,Tom,Washington,49
0021100031,101284,John,Goble,30
0021100027,1188,Leroy,Richardson,20
0021100027,1174,Ken,Mauer,41
0021100027,201640,Kane,Fitzgerald,35
0021100028,2529,Tony,Brown,6
0021100028,201639,Josh,Tiven,58
0021100028,1162,Scott,Foster,48
0021100030,202053,Scott,Twardoski,76
0021100030,1164,Ron,Garretson,10
0021100030,1363,Bennie,Adams,47
0021100023,1168,David,Jones,36
0021100023,2532,Eli,Roe,44
0021100023,1147,Mike,Callahan,24
0021100024,1148,James,Capers,19
0021100024,202037,J.T.,Orr,72
0021100024,2002,Derrick,Collins,11
0021100032,1200,Greg,Willard,57
0021100032,2878,Tommy,Nunez Jr.,28
0021100032,1146,Tony,Brothers,25
0021100037,201637,Haywoode,Workman,66
0021100037,2003,Pat,Fraher,26
0021100037,1190,Eddie,Rush,32
0021100038,2530,Ed,Malloy,14
0021100038,2715,Eric,Lewis,42
0021100038,200832,Curtis,Blair,74
0021100034,2148,Mark,Ayotte,56
0021100034,1159,Kevin,Fehr,7
0021100034,1164,Ron,Garretson,10
0021100035,1153,Joe,Crawford,17
0021100035,2534,Zach,Zarba,33
0021100035,1198,Scott,Wall,31
0021100046,2529,Tony,Brown,6
0021100046,1152,Dan,Crawford,43
0021100046,201246,Kevin,Cutler,34
0021100045,2532,Eli,Roe,44
0021100045,2534,Zach,Zarba,33
0021100045,1168,David,Jones,36
0021100048,1146,Tony,Brothers,25
0021100048,1201,Leon,Wood,40
0021100048,2878,Tommy,Nunez Jr.,28
0021100041,202026,Karl,Lane,77
0021100041,1147,Mike,Callahan,24
0021100041,201640,Kane,Fitzgerald,35
0021100049,1830,Marc,Davis,8
0021100049,2005,Matt,Boland,18
0021100049,201245,Marat,Kogut,68
0021100047,1159,Kevin,Fehr,7
0021100047,2148,Mark,Ayotte,56
0021100047,1174,Ken,Mauer,41
0021100040,1194,Bill,Spooner,22
0021100040,2714,David,Guthrie,16
0021100040,201639,Josh,Tiven,58
0021100039,1185,Violet,Palmer,12
0021100039,1195,Derrick,Stafford,9
0021100039,200833,Eric,Dalen,75
0021100042,1176,Monty,McCutchen,13
0021100042,2004,Courtney,Kirkland,61
0021100042,202037,J.T.,Orr,72
0021100043,1148,James,Capers,19
0021100043,2002,Derrick,Collins,11
0021100043,202058,James,Williams,60
0021100044,1188,Leroy,Richardson,20
0021100044,2001,Jason,Phillips,23
0021100044,202053,Scott,Twardoski,52
0021100055,1153,Joe,Crawford,17
0021100055,1198,Scott,Wall,31
0021100055,2002,Derrick,Collins,11
0021100056,201637,Haywoode,Workman,66
0021100056,2003,Pat,Fraher,26
0021100056,1190,Eddie,Rush,32
0021100051,200834,Mark,Lindsay,29
0021100051,1142,Dick,Bavetta,27
0021100051,2529,Tony,Brown,6
0021100054,101283,Brian,Forte,45
0021100054,101284,John,Goble,30
0021100054,1199,Tom,Washington,49
0021100052,1193,Michael,Smith,38
0021100052,2882,Sean,Wright,65
0021100052,201638,Brent,Barnaky,70
0021100050,1664,Gary,Zielinski,59
0021100050,202027,Tre,Maddox,73
0021100050,1179,Rodney,Mott,71
0021100053,2530,Ed,Malloy,14
0021100053,2715,Eric,Lewis,42
0021100053,200832,Curtis,Blair,74
0021100062,1195,Derrick,Stafford,9
0021100062,2532,Eli,Roe,44
0021100062,1185,Violet,Palmer,12
0021100064,1830,Marc,Davis,8
0021100064,201245,Marat,Kogut,68
0021100064,2005,Matt,Boland,18
0021100060,1204,Derek,Richardson,63
0021100060,1168,David,Jones,36
0021100060,200834,Mark,Lindsay,29
0021100059,1174,Ken,Mauer,41
0021100059,202007,Nick,Buchert,54
0021100059,1363,Bennie,Adams,47
0021100057,1194,Bill,Spooner,22
0021100057,200833,Eric,Dalen,75
0021100057,202058,James,Williams,60
0021100061,1146,Tony,Brothers,25
0021100061,201246,Kevin,Cutler,34
0021100061,2714,David,Guthrie,16
0021100058,1188,Leroy,Richardson,20
0021100058,1176,Monty,McCutchen,13
0021100058,202053,Scott,Twardoski,52
0021100063,1201,Leon,Wood,40
0021100063,2878,Tommy,Nunez Jr.,28
0021100063,1662,Bill,Kennedy,55
0021100065,101283,Brian,Forte,45
0021100065,1199,Tom,Washington,49
0021100065,101284,John,Goble,30
0021100069,2882,Sean,Wright,65
0021100069,1162,Scott,Foster,48
0021100069,202058,James,Williams,60
0021100075,2003,Pat,Fraher,26
0021100075,1190,Eddie,Rush,32
0021100075,201637,Haywoode,Workman,66
0021100068,202026,Karl,Lane,77
0021100068,1164,Ron,Garretson,10
0021100068,200833,Eric,Dalen,75
0021100074,2004,Courtney,Kirkland,61
0021100074,2716,Olandis,Poole,50
0021100074,1147,Mike,Callahan,24
0021100073,2002,Derrick,Collins,11
0021100073,1148,James,Capers,19
0021100073,201638,Brent,Barnaky,70
0021100071,1159,Kevin,Fehr,7
0021100071,1146,Tony,Brothers,25
0021100071,1168,David,Jones,36
0021100067,1200,Greg,Willard,57
0021100067,2534,Zach,Zarba,33
0021100067,2532,Eli,Roe,44
0021100070,1153,Joe,Crawford,17
0021100070,2529,Tony,Brown,6
0021100070,1198,Scott,Wall,31
0021100066,1179,Rodney,Mott,71
0021100066,201640,Kane,Fitzgerald,35
0021100066,202027,Tre,Maddox,73
0021100072,1193,Michael,Smith,38
0021100072,1204,Derek,Richardson,63
0021100072,1142,Dick,Bavetta,27
0021100081,1830,Marc,Davis,8
0021100081,201245,Marat,Kogut,68
0021100081,2005,Matt,Boland,18
0021100079,2716,Olandis,Poole,50
0021100079,2004,Courtney,Kirkland,61
0021100079,1147,Mike,Callahan,24
0021100076,201246,Kevin,Cutler,34
0021100076,1152,Dan,Crawford,43
0021100076,1664,Gary,Zielinski,59
0021100077,2714,David,Guthrie,16
0021100077,200832,Curtis,Blair,74
0021100077,2001,Jason,Phillips,23
0021100080,1179,Rodney,Mott,71
0021100080,1662,Bill,Kennedy,55
0021100080,202037,J.T.,Orr,72
0021100078,1363,Bennie,Adams,47
0021100078,2530,Ed,Malloy,14
0021100078,202053,Scott,Twardoski,52
0021100091,1148,James,Capers,19
0021100091,202026,Karl,Lane,77
0021100091,200834,Mark,Lindsay,29
0021100084,2882,Sean,Wright,65
0021100084,1152,Dan,Crawford,43
0021100084,200832,Curtis,Blair,74
0021100082,2715,Eric,Lewis,42
0021100082,1164,Ron,Garretson,10
0021100082,200833,Eric,Dalen,75
0021100085,2529,Tony,Brown,6
0021100085,1200,Greg,Willard,57
0021100085,2532,Eli,Roe,44
0021100087,2878,Tommy,Nunez Jr.,28
0021100087,1363,Bennie,Adams,47
0021100087,2534,Zach,Zarba,33
0021100086,1204,Derek,Richardson,63
0021100086,1193,Michael,Smith,38
0021100086,101284,John,Goble,30
0021100093,1194,Bill,Spooner,22
0021100093,201640,Kane,Fitzgerald,35
0021100093,202027,Tre,Maddox,73
0021100092,1176,Monty,McCutchen,13
0021100092,2003,Pat,Fraher,26
0021100092,201639,Josh,Tiven,58
0021100083,2148,Mark,Ayotte,56
0021100083,201638,Brent,Barnaky,70
0021100083,2530,Ed,Malloy,14
0021100088,1159,Kevin,Fehr,7
0021100088,1142,Dick,Bavetta,27
0021100088,1174,Ken,Mauer,41
0021100090,201637,Haywoode,Workman,66
0021100090,1190,Eddie,Rush,32
0021100090,1201,Leon,Wood,40
0021100089,202007,Nick,Buchert,54
0021100089,1664,Gary,Zielinski,59
0021100089,1662,Bill,Kennedy,55
0021100096,201246,Kevin,Cutler,34
0021100096,1195,Derrick,Stafford,9
0021100096,1185,Violet,Palmer,12
0021100097,1176,Monty,McCutchen,13
0021100097,201639,Josh,Tiven,58
0021100097,201640,Kane,Fitzgerald,35
0021100094,1199,Tom,Washington,49
0021100094,101283,Brian,Forte,45
0021100094,2534,Zach,Zarba,33
0021100103,101284,John,Goble,30
0021100103,1204,Derek,Richardson,63
0021100103,1174,Ken,Mauer,41
0021100106,2878,Tommy,Nunez Jr.,28
0021100106,1147,Mike,Callahan,24
0021100106,1179,Rodney,Mott,71
0021100104,1664,Gary,Zielinski,59
0021100104,1153,Joe,Crawford,17
0021100104,202037,J.T.,Orr,72
